%     time           SZ11           SZ12           SZ13           SZ22           SZ23           SZ33
     0.765      3.585e-07              0              0     3.5997e-07              0     1.1654e-08
    0.7652      3.582e-07              0              0     3.5978e-07              0     8.1418e-09
    0.7654     3.5783e-07              0              0     3.5952e-07              0     4.7588e-09
    0.7656      3.574e-07              0              0      3.592e-07              0     1.5191e-09
    0.7658      3.569e-07              0              0     3.5882e-07              0     -1.564e-09
     0.766     3.5635e-07              0              0     3.5838e-07              0    -4.4778e-09
    0.7662     3.5575e-07              0              0      3.579e-07              0    -7.2101e-09
    0.7664     3.5511e-07              0              0     3.5737e-07              0    -9.7495e-09
    0.7666     3.5443e-07              0              0     3.5681e-07              0    -1.2085e-08
    0.7668     3.5371e-07              0              0     3.5622e-07              0    -1.4206e-08
     0.767     3.5297e-07              0              0      3.556e-07              0    -1.6104e-08
    0.7672     3.5221e-07              0              0     3.5497e-07              0    -1.7769e-08
    0.7674     3.5143e-07              0              0     3.5432e-07              0    -1.9194e-08
    0.7676     3.5065e-07              0              0     3.5366e-07              0     -2.037e-08
    0.7678     3.4986e-07              0              0     3.5301e-07              0    -2.1292e-08
     0.768     3.4908e-07              0              0     3.5235e-07              0    -2.1955e-08
    0.7682     3.4831e-07              0              0     3.5171e-07              0    -2.2354e-08
    0.7684     3.4755e-07              0              0     3.5108e-07              0    -2.2487e-08
    0.7686     3.4681e-07              0              0     3.5047e-07              0    -2.2351e-08
    0.7688     3.4609e-07              0              0     3.4989e-07              0    -2.1947e-08
     0.769     3.4541e-07              0              0     3.4933e-07              0    -2.1276e-08
    0.7692     3.4475e-07              0              0     3.4881e-07              0    -2.0341e-08
    0.7694     3.4414e-07              0              0     3.4833e-07              0    -1.9147e-08
    0.7696     3.4358e-07              0              0     3.4789e-07              0    -1.7699e-08
    0.7698     3.4306e-07              0              0      3.475e-07              0    -1.6007e-08
      0.77     3.4259e-07              0              0     3.4717e-07              0    -1.4079e-08
    0.7702     3.4218e-07              0              0     3.4688e-07              0    -1.1928e-08
    0.7704     3.4183e-07              0              0     3.4666e-07              0    -9.5663e-09
    0.7706     3.4155e-07              0              0      3.465e-07              0    -7.0083e-09
    0.7708     3.4133e-07              0              0     3.4641e-07              0    -4.2703e-09
     0.771     3.4119e-07              0              0     3.4639e-07              0    -1.3697e-09
    0.7712     3.4111e-07              0              0     3.4643e-07              0     1.6752e-09
    0.7714     3.4111e-07              0              0     3.4655e-07              0      4.845e-09
    0.7716     3.4118e-07              0              0     3.4675e-07              0     8.1197e-09
    0.7718     3.4134e-07              0              0     3.4702e-07              0     1.1479e-08
     0.772     3.4157e-07              0              0     3.4737e-07              0     1.4902e-08
    0.7722     3.4187e-07              0              0     3.4779e-07              0     1.8368e-08
    0.7724     3.4225e-07              0              0     3.4828e-07              0     2.1856e-08
    0.7726     3.4271e-07              0              0     3.4886e-07              0     2.5348e-08
    0.7728     3.4324e-07              0              0      3.495e-07              0     2.8824e-08
     0.773     3.4385e-07              0              0     3.5021e-07              0     3.2265e-08
    0.7732     3.4452e-07              0              0     3.5099e-07              0     3.5656e-08
    0.7734     3.4525e-07              0              0     3.5183e-07              0      3.898e-08
    0.7736     3.4604e-07              0              0     3.5273e-07              0     4.2225e-08
    0.7738     3.4689e-07              0              0     3.5368e-07              0     4.5377e-08
     0.774     3.4779e-07              0              0     3.5468e-07              0     4.8426e-08
    0.7742     3.4874e-07              0              0     3.5572e-07              0     5.1365e-08
