%        w            U11            U12            U13            U21            U22            U23            U31            U32            U33
      3735    -1.8099e-10             -0    -1.9836e-10             -0     7.0355e-10              0    -4.7234e-11             -0     4.4032e-10
      3736    -1.7614e-10             -0     -1.876e-10             -0     6.9242e-10              0    -6.3179e-11             -0     4.1533e-10
      3737    -1.7053e-10             -0    -1.7529e-10             -0     6.7433e-10              0    -7.8751e-11             -0     3.8617e-10
      3738    -1.6422e-10             -0    -1.6157e-10             -0     6.4949e-10              0    -9.3786e-11             -0     3.5312e-10
      3739    -1.5729e-10             -0    -1.4661e-10             -0     6.1815e-10              0    -1.0813e-10             -0     3.1655e-10
      3740     -1.498e-10             -0    -1.3056e-10             -0     5.8065e-10              0    -1.2162e-10             -0     2.7683e-10
      3741    -1.4183e-10             -0    -1.1361e-10             -0     5.3738e-10              0    -1.3413e-10             -0     2.3438e-10
      3742    -1.3346e-10             -0    -9.5943e-11             -0     4.8879e-10              0    -1.4551e-10             -0     1.8962e-10
      3743    -1.2476e-10             -0    -7.7746e-11             -0     4.3537e-10              0    -1.5565e-10             -0     1.4303e-10
      3744    -1.1581e-10             -0    -5.9214e-11             -0     3.7769e-10              0    -1.6442e-10             -0     9.5078e-11
      3745    -1.0667e-10             -0    -4.0541e-11             -0     3.1633e-10              0    -1.7173e-10             -0     4.6252e-11
      3746    -9.7421e-11             -0    -2.1922e-11             -0     2.5192e-10              0     -1.775e-10             -0    -2.9507e-12
      3747    -8.8126e-11             -0    -3.5465e-12             -0     1.8512e-10              0    -1.8165e-10             -0    -5.2034e-11
      3748     -7.885e-11             -0     1.4399e-11             -0     1.1661e-10              0    -1.8413e-10             -0     -1.005e-10
      3749    -6.9652e-11             -0     3.1734e-11             -0     4.7082e-11              0    -1.8491e-10             -0    -1.4787e-10
      3750    -6.0585e-11              0     4.8289e-11              0    -2.2758e-11              0    -1.8396e-10             -0    -1.9367e-10
      3751      -5.17e-11              0     6.3904e-11              0    -9.2204e-11              0    -1.8129e-10             -0    -2.3743e-10
      3752     -4.304e-11              0     7.8429e-11              0    -1.6055e-10              0     -1.769e-10             -0    -2.7874e-10
      3753    -3.4644e-11              0      9.173e-11              0    -2.2712e-10              0    -1.7084e-10             -0    -3.1718e-10
      3754    -2.6543e-11              0     1.0369e-10              0    -2.9124e-10              0    -1.6315e-10             -0    -3.5237e-10
      3755    -1.8764e-11              0      1.142e-10              0    -3.5227e-10              0    -1.5389e-10             -0    -3.8398e-10
      3756    -1.1326e-11              0     1.2317e-10              0     -4.096e-10              0    -1.4316e-10             -0     -4.117e-10
      3757    -4.2431e-12              0     1.3053e-10              0    -4.6265e-10              0    -1.3105e-10             -0    -4.3526e-10
      3758     2.4769e-12              0     1.3624e-10              0    -5.1092e-10              0    -1.1767e-10             -0    -4.5445e-10
      3759     8.8325e-12              0     1.4026e-10              0    -5.5391e-10              0    -1.0315e-10             -0    -4.6909e-10
      3760     1.4827e-11              0     1.4258e-10              0    -5.9121e-10              0    -8.7622e-11             -0    -4.7905e-10
      3761     2.0471e-11              0      1.432e-10              0    -6.2247e-10              0    -7.1242e-11             -0    -4.8425e-10
      3762     2.5777e-11              0     1.4214e-10              0    -6.4737e-10              0    -5.4165e-11             -0    -4.8466e-10
      3763     3.0763e-11              0     1.3945e-10              0    -6.6569e-10              0    -3.6555e-11             -0    -4.8028e-10
      3764     3.5454e-11              0     1.3519e-10              0    -6.7726e-10              0    -1.8584e-11             -0    -4.7118e-10
      3765     3.9873e-11              0     1.2943e-10              0    -6.8198e-10              0    -4.2624e-13             -0    -4.5748e-10
      3766     4.4051e-11              0     1.2226e-10              0    -6.7982e-10              0     1.7741e-11              0    -4.3931e-10
      3767     4.8017e-11              0      1.138e-10              0    -6.7083e-10              0     3.5741e-11              0     -4.169e-10
      3768     5.1805e-11              0     1.0417e-10              0    -6.5511e-10              0     5.3396e-11              0    -3.9046e-10
      3769     5.5447e-11              0     9.3493e-11              0    -6.3284e-10              0     7.0535e-11              0    -3.6029e-10
      3770     5.8978e-11              0     8.1917e-11              0    -6.0427e-10              0      8.699e-11              0    -3.2669e-10
      3771      6.243e-11              0     6.9594e-11              0     -5.697e-10              0      1.026e-10              0    -2.9002e-10
      3772     6.5837e-11              0     5.6685e-11              0     -5.295e-10              0     1.1721e-10              0    -2.5064e-10
      3773     6.9228e-11              0     4.3355e-11              0    -4.8409e-10              0     1.3069e-10              0    -2.0897e-10
      3774     7.2633e-11              0      2.977e-11              0    -4.3396e-10              0     1.4289e-10              0    -1.6543e-10
      3775     7.6075e-11              0     1.6103e-11              0    -3.7961e-10              0     1.5371e-10              0    -1.2044e-10
      3776     7.9578e-11              0      2.522e-12              0    -3.2161e-10              0     1.6304e-10              0    -7.4472e-11
      3777      8.316e-11              0    -1.0805e-11              0    -2.6055e-10              0     1.7079e-10              0     -2.797e-11
      3778     8.6835e-11              0    -2.3714e-11              0    -1.9707e-10              0     1.7689e-10              0     1.8602e-11
      3779     9.0612e-11              0    -3.6048e-11              0    -1.3181e-10              0     1.8129e-10              0     6.4786e-11
      3780     9.4495e-11              0    -4.7657e-11              0    -6.5438e-11              0     1.8395e-10              0     1.1013e-10
      3781     9.8484e-11              0    -5.8399e-11              0     1.3751e-12              0     1.8486e-10              0     1.5419e-10
      3782     1.0257e-10              0    -6.8145e-11              0     6.7953e-11              0       1.84e-10              0     1.9655e-10
      3783     1.0675e-10              0    -7.6775e-11              0     1.3362e-10              0      1.814e-10              0      2.368e-10
      3784     1.1099e-10              0    -8.4187e-11              0     1.9773e-10              0     1.7711e-10              0     2.7456e-10
      3785     1.1529e-10              0    -9.0288e-11              0     2.5962e-10              0     1.7116e-10              0     3.0946e-10
      3786     1.1961e-10              0    -9.5005e-11              0     3.1869e-10              0     1.6363e-10              0      3.412e-10
      3787     1.2391e-10              0    -9.8279e-11              0     3.7435e-10              0     1.5461e-10              0     3.6947e-10
      3788     1.2816e-10              0    -1.0007e-10              0     4.2604e-10              0      1.442e-10              0     3.9403e-10
      3789     1.3233e-10              0    -1.0035e-10              0     4.7327e-10              0     1.3252e-10              0     4.1465e-10
