%        w            U11            U12            U13            U21            U22            U23            U31            U32            U33
      2647    -2.1575e-10              0    -2.5045e-10              0      4.419e-10              0     3.2696e-11              0     5.2646e-10
      2648    -2.0184e-10              0     -2.557e-10              0      4.945e-10              0     3.3332e-11              0     5.5756e-10
      2649    -1.8673e-10              0    -2.5858e-10              0     5.4222e-10              0     3.3324e-11              0     5.8294e-10
      2650    -1.7051e-10              0    -2.5903e-10              0     5.8456e-10              0     3.2679e-11              0     6.0234e-10
      2651    -1.5325e-10              0    -2.5702e-10              0     6.2108e-10              0     3.1411e-11              0     6.1559e-10
      2652    -1.3503e-10              0    -2.5252e-10              0     6.5139e-10              0     2.9544e-11              0     6.2256e-10
      2653    -1.1596e-10              0    -2.4555e-10              0     6.7518e-10              0     2.7108e-11              0      6.232e-10
      2654    -9.6139e-11              0    -2.3616e-10              0     6.9219e-10              0     2.4142e-11              0     6.1752e-10
      2655    -7.5673e-11              0     -2.244e-10              0     7.0223e-10              0      2.069e-11              0     6.0559e-10
      2656    -5.4681e-11              0    -2.1036e-10              0      7.052e-10              0     1.6806e-11              0     5.8754e-10
      2657    -3.3281e-11              0    -1.9415e-10              0     7.0104e-10              0     1.2548e-11              0     5.6358e-10
      2658      -1.16e-11              0    -1.7591e-10              0     6.8978e-10              0     7.9791e-12              0     5.3397e-10
      2659     1.0235e-11              0    -1.5579e-10              0     6.7152e-10              0     3.1687e-12              0     4.9901e-10
      2660     3.2094e-11              0    -1.3396e-10              0     6.4643e-10              0    -1.8108e-12              0     4.5907e-10
      2661     5.3844e-11              0    -1.1062e-10              0     6.1476e-10              0    -6.8835e-12              0     4.1459e-10
      2662     7.5353e-11              0    -8.5977e-11              0     5.7681e-10              0    -1.1971e-11              0     3.6601e-10
      2663      9.649e-11              0     -6.025e-11              0     5.3296e-10              0    -1.6995e-11              0     3.1384e-10
      2664     1.1713e-10              0    -3.3677e-11              0     4.8363e-10              0    -2.1875e-11              0     2.5863e-10
      2665     1.3713e-10              0    -6.5023e-12              0     4.2932e-10              0    -2.6533e-11              0     2.0094e-10
      2666     1.5638e-10              0     2.1023e-11              0     3.7057e-10              0     -3.089e-11              0     1.4138e-10
      2667     1.7476e-10              0     4.8642e-11              0     3.0797e-10              0    -3.4871e-11              0      8.055e-11
      2668     1.9215e-10              0     7.6095e-11              0     2.4214e-10              0    -3.8406e-11              0     1.9079e-11
      2669     2.0844e-10              0     1.0313e-10              0     1.7374e-10              0    -4.1427e-11              0    -4.2403e-11
      2670     2.2354e-10              0     1.2948e-10              0     1.0346e-10              0    -4.3873e-11              0    -1.0326e-10
      2671     2.3735e-10              0      1.549e-10              0      3.202e-11              0    -4.5688e-11              0    -1.6288e-10
      2672     2.4978e-10              0     1.7915e-10              0    -3.9871e-11              0    -4.6824e-11              0    -2.2065e-10
      2673     2.6077e-10              0       2.02e-10              0    -1.1148e-10              0    -4.7239e-11              0    -2.7598e-10
      2674     2.7025e-10              0     2.2323e-10              0    -1.8209e-10              0      -4.69e-11              0    -3.2831e-10
      2675     2.7816e-10              0     2.4263e-10              0    -2.5097e-10              0    -4.5784e-11              0     -3.771e-10
      2676     2.8447e-10              0     2.6002e-10              0    -3.1743e-10              0    -4.3874e-11              0    -4.2186e-10
      2677     2.8914e-10              0     2.7524e-10              0    -3.8079e-10              0    -4.1167e-11              0    -4.6215e-10
      2678     2.9214e-10              0     2.8813e-10              0    -4.4041e-10              0    -3.7665e-11              0    -4.9754e-10
      2679     2.9348e-10              0     2.9856e-10              0    -4.9566e-10              0    -3.3384e-11              0     -5.277e-10
      2680     2.9316e-10              0     3.0645e-10              0      -5.46e-10              0    -2.8346e-11              0     -5.523e-10
      2681     2.9119e-10              0     3.1171e-10              0     -5.909e-10              0    -2.2585e-11              0    -5.7113e-10
      2682      2.876e-10              0     3.1428e-10              0     -6.299e-10              0    -1.6145e-11              0    -5.8398e-10
      2683     2.8243e-10              0     3.1415e-10              0    -6.6259e-10              0    -9.0778e-12              0    -5.9073e-10
      2684     2.7572e-10              0     3.1131e-10              0    -6.8864e-10              0    -1.4439e-12              0    -5.9133e-10
      2685     2.6754e-10              0     3.0579e-10              0    -7.0777e-10              0     6.6874e-12              0    -5.8577e-10
      2686     2.5796e-10              0     2.9763e-10              0    -7.1978e-10              0     1.5239e-11              0    -5.7413e-10
      2687     2.4706e-10              0     2.8693e-10              0    -7.2453e-10              0     2.4128e-11              0    -5.5653e-10
      2688     2.3492e-10              0     2.7377e-10              0    -7.2198e-10              0     3.3265e-11              0    -5.3316e-10
      2689     2.2165e-10              0     2.5828e-10              0    -7.1214e-10              0     4.2556e-11              0    -5.0426e-10
      2690     2.0734e-10              0     2.4061e-10              0    -6.9509e-10              0     5.1901e-11              0    -4.7015e-10
      2691     1.9211e-10              0     2.2093e-10              0      -6.71e-10              0       6.12e-11              0    -4.3118e-10
      2692     1.7607e-10              0     1.9943e-10              0     -6.401e-10              0     7.0349e-11              0    -3.8775e-10
      2693     1.5934e-10              0     1.7629e-10              0    -6.0271e-10              0     7.9243e-11              0    -3.4031e-10
      2694     1.4204e-10              0     1.5176e-10              0    -5.5919e-10              0     8.7779e-11              0    -2.8937e-10
      2695     1.2431e-10              0     1.2605e-10              0    -5.0997e-10              0     9.5854e-11              0    -2.3544e-10
      2696     1.0626e-10              0     9.9417e-11              0    -4.5555e-10              0     1.0337e-10              0    -1.7908e-10
      2697     8.8028e-11              0     7.2101e-11              0    -3.9646e-10              0     1.1022e-10              0    -1.2089e-10
